"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000227036.11","ENSG00000227036","LINC00511","lncRNA",-0.627217685929081,0.00296113363406774,-1.63934522841129,6.54546917255512e-17,-1.01212754248221,514.407431762506,-1.01212747012411,0.27048730454213,-3.74186682009865,0.000182658313897386,0.00060311785942149,"Negative_interaction"
"ENSG00000073150.15","ENSG00000073150","PANX2","protein_coding",1.23276421457185,0.255668933249791,4.99602609543778,1.53315611352371e-27,3.76326188086593,25.3722439630988,3.7632547029216,1.00601776137616,3.74074379936765,0.000183476475040739,0.000605543401569206,"Positive_interaction"
"ENSG00000173599.17","ENSG00000173599","PC","protein_coding",1.41639612784821,1.43531516778334e-08,0.253431355318006,0.258584281872957,-1.1629647725302,125.722156351649,-1.16296468264986,0.311420295256348,-3.73438950628623,0.000188171080917101,0.000620189971492068,"Negative_interaction"
"ENSG00000131471.8","ENSG00000131471","AOC3","protein_coding",2.08866901189077,1.46647142102267e-05,5.78356754373312,2.01228395861873e-10,3.69489853184235,15.0209389104904,3.6948946799397,0.990888487690215,3.72887032783335,0.000192340090219813,0.000633066678961057,"Positive_interaction"
"ENSG00000164898.14","ENSG00000164898","FMC1","protein_coding",-0.475543882158426,0.242461603426915,1.31595068990428,0.000220191235829257,1.79149457206271,14.6004075344165,1.79149415723176,0.481115324977595,3.72362729729133,0.000196380771279335,0.000645632971274983,"Positive_interaction"
"ENSG00000179431.7","ENSG00000179431","FJX1","protein_coding",-0.521608162406632,0.0402749157366978,-2.36661129930127,2.24666918095551e-07,-1.84500313689464,29.2666111986282,-1.84500321838008,0.495947922901177,-3.72015514771641,0.000199100431959495,0.000653980838612193,"Negative_interaction"
"ENSG00000236937.2","ENSG00000236937","PTGES3P4","processed_pseudogene",-0.252020277830607,0.559365101114198,1.4356297623729,5.33914098303602e-06,1.68765004020351,22.0923646797201,1.68764967823106,0.453681890003533,3.71989650770039,0.000199304428916696,0.000654354278174163,"Positive_interaction"
"ENSG00000064199.9","ENSG00000064199","SPA17","protein_coding",-0.91114775778204,0.00109667933349675,-2.07157818799485,4.11485300373495e-29,-1.16043043021281,60.8712469316489,-1.1604303178756,0.312027663081204,-3.71899820168702,0.000200014475677451,0.000656536756855633,"Negative_interaction"
"ENSG00000131061.17","ENSG00000131061","ZNF341","protein_coding",1.09837779325302,3.67746418480538e-07,2.15622499191825,6.7805286793135e-26,1.05784719866523,112.410208538881,1.05784710403621,0.28456955789719,3.7173586375616,0.000201316565347025,0.000660212642002509,"Positive_interaction"
"ENSG00000110195.16","ENSG00000110195","FOLR1","protein_coding",0.936085057395837,0.0013443184062548,2.65038209231166,7.70820060177755e-12,1.71429703491582,57.7691719862196,1.71429666419028,0.461323299743834,3.71604179789359,0.000202368119560427,0.000663360956496202,"Positive_interaction"
"ENSG00000293279.2","ENSG00000293279","ENSG00000293279","lncRNA",-0.30959909786428,0.635099170476542,-2.98113130253207,3.39220006949234e-08,-2.67153220466779,9.87405181167734,-2.67153094460531,0.721333632627993,-3.70359958799131,0.000212561679865503,0.000695202858183451,"Negative_interaction"
"ENSG00000279873.3","ENSG00000279873","LINC01126","lncRNA",0.219610208077866,0.675949674897408,2.15165895766634,8.81662606384282e-10,1.93204874958847,14.7731978268604,1.93204814439194,0.521914487360669,3.7018480827431,0.000214034765409629,0.000699547095245004,"Positive_interaction"
"ENSG00000114315.6","ENSG00000114315","HES1","protein_coding",1.72161748496985,1.22148228211247e-13,0.579620797349841,0.0108580228586672,-1.14199668762001,691.662537172971,-1.14199658264585,0.308534443880341,-3.70135848783466,0.000214448245326267,0.000700740467027793,"Negative_interaction"
"ENSG00000171097.16","ENSG00000171097","KYAT1","protein_coding",0.193547331354935,0.786114486442453,3.13326812822617,3.70254479371416e-07,2.93972079687123,7.22328239135476,2.93971884332087,0.795268611168593,3.69651059030376,0.000218583145123424,0.000713286858619379,"Positive_interaction"
"ENSG00000143344.18","ENSG00000143344","RGL1","protein_coding",-0.279663407612596,0.445921789059674,-4.40582245638368,8.38250049470746e-05,-4.12615904877108,26.2117501821768,-4.12616143783007,1.11697303983366,-3.69405642811623,0.000220704791607469,0.000719238551827175,"Negative_interaction"
