"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000100228.16","ENSG00000100228","RAB36","protein_coding",-2.19849798639521,1.11479772303984e-06,-5.90267285336972,6.02324554613142e-08,-3.70417486697451,12.8198119327359,-3.70417643200842,1.13715805547778,-3.2573980496072,0.00112438640142918,0.00309724533919629,"Negative_interaction"
"ENSG00000204388.7","ENSG00000204388","HSPA1B","protein_coding",1.71827684150585,1.99977156535991e-26,2.42746737122044,2.56813483838766e-55,0.70919052971459,1341.97614864302,0.70919049240168,0.217822524475212,3.25581798351797,0.00113066209315148,0.00311383837227123,"Significant_interaction"
"ENSG00000173786.18","ENSG00000173786","CNP","protein_coding",-0.348618814391961,0.00568343532236174,0.182644909837654,0.149881516296536,0.531263724229615,1056.45166697408,0.531263709176831,0.1631758888828,3.25577334258255,0.00113083986704827,0.00311383837227123,"Significant_interaction"
"ENSG00000285569.5","ENSG00000285569","ENSG00000285569","lncRNA",0.325946310801054,0.552242181738193,-2.51974009082946,0.00157943571554595,-2.84568640163051,10.0460685048538,-2.8456854833183,0.874128431903711,-3.25545466713725,0.00113210968124206,0.00311674268627658,"Negative_interaction"
"ENSG00000124786.15","ENSG00000124786","SLC35B3","protein_coding",0.151521341741185,0.494550813096709,-0.654568564355048,0.000324479799767319,-0.806089906096233,221.314704925799,-0.806089856793426,0.247697433850281,-3.25433269236313,0.00113659086982629,0.00312848525840884,"Significant_interaction"
"ENSG00000020577.16","ENSG00000020577","SAMD4A","protein_coding",-0.197803005857266,0.300188276042733,0.421779571661277,0.000168567366733828,0.619582577518543,154.347534153297,0.619582543367882,0.190398185291007,3.25414101201071,0.00113735808273522,0.00312940826561589,"Significant_interaction"
"ENSG00000088812.20","ENSG00000088812","ATRN","protein_coding",0.537724534090098,0.00570508831071275,-0.246073644599944,0.169971679957895,-0.783798178690042,194.302680430864,-0.783798134539726,0.240857956190368,-3.25419241671316,0.0011371522851519,0.00312940826561589,"Significant_interaction"
"ENSG00000204060.8","ENSG00000204060","FOXO6","protein_coding",0.415162612316789,0.261251238797064,3.5579153310521,0.000189939490790192,3.14275271873531,19.7897106733833,3.1427496428441,0.965846691990953,3.25388042316092,0.00113840187415133,0.00313109128111617,"Positive_interaction"
"ENSG00000153898.15","ENSG00000153898","MCOLN2","protein_coding",-0.586717756367511,0.0115328951609694,-1.75442553821793,5.93806136293684e-09,-1.16770778185042,47.5049884423401,-1.16770775050972,0.358860951286697,-3.25392814772101,0.0011382106467066,0.00313109128111617,"Negative_interaction"
"ENSG00000112494.12","ENSG00000112494","UNC93A","protein_coding",-1.09766778396697,9.70634014141352e-08,-0.0737071669323628,0.801487838640382,1.02396061703461,64.0338149233602,1.02396047113969,0.314738213913014,3.25337193221375,0.00114044119026016,0.00313610507196401,"Positive_interaction"
"ENSG00000196335.14","ENSG00000196335","STK31","protein_coding",-1.16599441478557,0.00285133867206492,-2.79544524771702,1.5510832654471e-14,-1.62945083293145,22.2637722592786,-1.6294505040784,0.500877223967848,-3.25319344962469,0.0011411577996168,0.0031374803323936,"Negative_interaction"
