"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000175643.11","ENSG00000175643","RMI2","protein_coding",-0.713419072668193,2.69484080050112e-06,-2.38455664371309,1.06421345738733e-32,-1.6711375710449,199.950217501241,-1.67113754147752,0.24204233874628,-6.9043190961284,5.04447950860003e-12,6.55059113249387e-11,"Negative_interaction"
"ENSG00000221838.14","ENSG00000221838","AP4M1","protein_coding",0.00558708171952724,0.977160995734817,-1.07161059554403,1.31671996723276e-21,-1.07719767726356,195.534544080889,-1.07719765157974,0.156187514013926,-6.89682308077259,5.31783410089989e-12,6.88704663004837e-11,"Negative_interaction"
"ENSG00000060642.14","ENSG00000060642","PIGV","protein_coding",-0.169031970605416,0.289420250827647,-1.57248958684518,3.75330954991487e-23,-1.40345761623976,193.171513482571,-1.40345757269204,0.20364763965827,-6.89159754096391,5.51692727023414e-12,7.11943989316413e-11,"Negative_interaction"
"ENSG00000168936.14","ENSG00000168936","TMEM129","protein_coding",-0.0898967638564007,0.670280935840893,-1.72759550535209,1.11656198993778e-21,-1.63769874149569,256.769442943356,-1.63769866232266,0.237805640601717,-6.88671075328076,5.70971480627427e-12,7.32258291792272e-11,"Negative_interaction"
"ENSG00000176055.11","ENSG00000176055","MBLAC2","protein_coding",-0.526461633977933,0.000607242289678631,-2.24175067046225,2.0606290791689e-26,-1.71528903648432,106.732395789561,-1.71528900106146,0.249743179684141,-6.86821158932487,6.50117478397396e-12,8.31553618440871e-11,"Negative_interaction"
"ENSG00000169116.13","ENSG00000169116","PARM1","protein_coding",1.12516963946887,1.42188295866994e-09,-0.541336628338635,0.00215771684792955,-1.66650626780751,741.453589904602,-1.66650617220747,0.242818995770513,-6.86316227822012,6.73526394158577e-12,8.59977489352079e-11,"Negative_interaction"
"ENSG00000183309.14","ENSG00000183309","ZNF623","protein_coding",-0.486706101945943,9.50104376049067e-05,-1.61280679255491,1.7353189106353e-41,-1.12610069060897,375.306700690068,-1.12610066232066,0.164179261694284,-6.85897019330954,6.93587073822228e-12,8.83256930916672e-11,"Negative_interaction"
"ENSG00000164684.14","ENSG00000164684","ZNF704","protein_coding",0.702798958844594,0.000125669040489518,-0.946218118621236,9.41547999591254e-08,-1.64901707746583,472.772522801597,-1.64901698297247,0.240599195176037,-6.85379259795923,7.19173292434013e-12,9.14233276662607e-11,"Negative_interaction"
"ENSG00000136935.16","ENSG00000136935","GOLGA1","protein_coding",-0.684114602512125,2.89522612279393e-06,-2.13484927993965,3.78708288955792e-38,-1.45073467742753,209.392528333165,-1.45073463552914,0.211729766939338,-6.85182181277696,7.29153469620572e-12,9.2610798262413e-11,"Negative_interaction"
"ENSG00000132846.8","ENSG00000132846","ZBED3","protein_coding",-1.10302102197779,2.46838050317048e-06,-3.25504579735179,3.95227633996951e-45,-2.152024775374,504.966175881006,-2.15202457869247,0.31438242688452,-6.84524450052342,7.63453642717758e-12,9.68329860283282e-11,"Negative_interaction"
"ENSG00000177602.5","ENSG00000177602","HASPIN","protein_coding",-0.508907972519403,0.000246262768682361,-2.0549608112172,3.65324536764156e-27,-1.5460528386978,247.352089135105,-1.54605282732462,0.225925772507412,-6.84318929250933,7.74492012236431e-12,9.81113482633772e-11,"Negative_interaction"
"ENSG00000260807.8","ENSG00000260807","CEROX1","lncRNA",0.896690369426723,0.000319837015742763,-1.70542266821771,5.44571779602001e-08,-2.60211303764443,33.7543326655286,-2.60211272121107,0.380257924242542,-6.84302036938316,7.75406209705846e-12,9.81413693542107e-11,"Negative_interaction"
"ENSG00000081692.15","ENSG00000081692","JMJD4","protein_coding",-0.537835418204702,0.0169579180595997,-2.63229683647267,6.98567195047742e-29,-2.09446141826797,138.691052067909,-2.09446126275126,0.306228499987128,-6.8395373482197,7.94493442628802e-12,1.00469450005031e-10,"Negative_interaction"
"ENSG00000063587.16","ENSG00000063587","ZNF275","protein_coding",0.135048184208257,0.318899618238721,-1.03730431324943,9.01474910846125e-15,-1.17235249745769,175.480656896577,-1.17235246948181,0.171424000294337,-6.83890509770434,7.98007257784337e-12,1.00737989371173e-10,"Negative_interaction"
"ENSG00000176834.16","ENSG00000176834","VSIG10","protein_coding",-0.0546818489261264,0.763981503803679,-1.37461027151489,1.57408009743981e-22,-1.31992842258876,824.496495657101,-1.31992837468266,0.193050145642834,-6.83723065987574,8.07386897409112e-12,1.01833341316387e-10,"Negative_interaction"
"ENSG00000116574.7","ENSG00000116574","RHOU","protein_coding",0.673979193493403,7.36137076760473e-09,-0.395915346035963,0.000712677287034453,-1.06989453952937,1714.53803729337,-1.06989451376919,0.156595987885928,-6.83219620255247,8.36243673612443e-12,1.05107053928808e-10,"Negative_interaction"
"ENSG00000105926.18","ENSG00000105926","PALS2","protein_coding",-0.256568966993282,0.396882314052604,-2.39273530255282,3.4447700029463e-33,-2.13616633555954,87.2308077559516,-2.13616612807942,0.312699281934991,-6.83137522689777,8.41044250539346e-12,1.05618832572064e-10,"Negative_interaction"
"ENSG00000230590.13","ENSG00000230590","FTX","lncRNA",0.208645421925522,0.288122726812113,-1.54347459844275,3.67627495687901e-14,-1.75212002036827,765.738996746311,-1.75211995581211,0.25655482188326,-6.82941736565519,8.52601903998296e-12,1.06792625693546e-10,"Negative_interaction"
"ENSG00000180884.12","ENSG00000180884","ZNF792","protein_coding",0.215383374921573,0.478801146256702,-2.07398350646417,2.8582637489825e-18,-2.28936688138574,55.8724914000836,-2.2893666263201,0.335334149558495,-6.82712043892428,8.66359603407873e-12,1.08422136205414e-10,"Negative_interaction"
"ENSG00000078124.15","ENSG00000078124","ACER3","protein_coding",0.398637125555588,0.000884632174752676,-0.631553314148332,4.12948626615233e-09,-1.03019043970392,438.116652573113,-1.03019041633742,0.151001064614252,-6.82240498746917,8.95288428637747e-12,1.11945814562711e-10,"Negative_interaction"
"ENSG00000128581.18","ENSG00000128581","IFT22","protein_coding",-0.927115512537969,4.77012150717953e-05,-3.03313038574398,1.38537684822972e-39,-2.10601487320601,107.323800152814,-2.10601470150308,0.3088959033463,-6.81787838132009,9.2394806386571e-12,1.15132032171469e-10,"Negative_interaction"
"ENSG00000074621.16","ENSG00000074621","SLC24A1","protein_coding",-0.713432800294072,2.86297125359811e-05,-2.45380138129847,5.04300940495457e-33,-1.7403685810044,96.0951465182418,-1.7403685149822,0.255509575648306,-6.81136317715825,9.6678220180292e-12,1.20159585493378e-10,"Negative_interaction"
"ENSG00000099203.9","ENSG00000099203","TMED1","protein_coding",0.254611405458122,0.0323595111547837,-0.850859138923369,2.51692388796088e-11,-1.10547054438149,197.522047067765,-1.10547052052351,0.162510972364369,-6.80243619516911,1.02864579801831e-11,1.27302603799158e-10,"Negative_interaction"
"ENSG00000172667.13","ENSG00000172667","ZMAT3","protein_coding",0.949553448604568,3.56289746701693e-09,-0.367662151939412,0.00388915001029462,-1.31721560054398,195.674814391344,-1.31721556084522,0.193812032822257,-6.79635594170373,1.07298491457845e-11,1.3256349004323e-10,"Negative_interaction"
"ENSG00000196391.12","ENSG00000196391","ZNF774","protein_coding",-0.445924362160992,0.146007773994279,-2.98282669257736,1.14080668706824e-27,-2.53690233041637,54.9812300955426,-2.53690200087448,0.37416063409995,-6.78024829356258,1.19969521123917e-11,1.47463808322969e-10,"Negative_interaction"
