"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000142856.20","ENSG00000142856","ITGB3BP","protein_coding",-0.531449510525158,0.000521603498040527,-0.391417685054679,0.00433967926384966,0.140031825470479,98.7197746947336,0.140031819976291,0.191451387229475,0.731422331291064,0.464521229234518,0.56267482899253,"Not_significant"
"ENSG00000156427.10","ENSG00000156427","FGF18","protein_coding",-1.62228509603586,7.31931989001896e-10,-1.23318153389368,0.0130634785817878,0.38910356214218,37.5464427460449,0.38910283019974,0.53234566923124,0.730921378136958,0.464827177216463,0.562998366253321,"Not_significant"
"ENSG00000297695.1","ENSG00000297695","ENSG00000297695","lncRNA",3.14036078416493,0.000526570972881642,3.86194124158756,2.96898755992385e-12,0.72158045742263,11.7226413072453,0.721577193464779,0.987315675383749,0.730847500404891,0.464872306172121,0.563005972007887,"Not_significant"
"ENSG00000154822.20","ENSG00000154822","PLCL2","protein_coding",-0.655897815491918,0.740045141502331,0.450084621012192,0.259331376863159,1.10598243650411,10.5718725411053,1.10597348625861,1.51685172982887,0.729124320136016,0.465925619190123,0.564234484273691,"Not_significant"
"ENSG00000135521.11","ENSG00000135521","LTV1","protein_coding",-0.00266302000976924,0.991442956435522,-0.121767257266945,0.331686931602214,-0.119104237257176,198.09805337245,-0.11910423407377,0.163386513132034,-0.728972249854678,0.466018637442608,0.564299974416634,"Not_significant"
"ENSG00000127124.16","ENSG00000127124","HIVEP3","protein_coding",-0.231486213659622,0.441290154701518,-0.57284330607485,0.189280189820928,-0.341357092415228,59.1974926979306,-0.341357307400103,0.468671963462543,-0.728350176695357,0.466399254116441,0.564666498801626,"Not_significant"
"ENSG00000297814.1","ENSG00000297814","ENSG00000297814","lncRNA",-0.40388112769241,0.578286257318154,-1.27170360818024,0.268593392547728,-0.86782248048783,5.23019053025018,-0.867823617548369,1.19145847375348,-0.728370846878484,0.46638660425372,0.564666498801626,"Not_significant"
"ENSG00000168994.15","ENSG00000168994","PXDC1","protein_coding",1.94382277525668,1.35806704879978e-05,2.28994467211397,1.39983339757527e-21,0.34612189685729,77.2913907239149,0.346121290205479,0.47528530171676,0.728238994463467,0.466467299353122,0.564668871915383,"Not_significant"
"ENSG00000102858.15","ENSG00000102858","MGRN1","protein_coding",0.304924580467261,0.0021277220685657,0.399416652125998,3.93178163396734e-05,0.094492071658737,766.577295540322,0.094492069906924,0.129757650270749,0.728219644157852,0.466479142600812,0.564668871915383,"Not_significant"
"ENSG00000101452.17","ENSG00000101452","DHX35","protein_coding",-0.277831531074829,0.0821663756538814,-0.149180337893706,0.212731110557391,0.128651193181123,131.957729077253,0.128651187385783,0.176730413582115,0.727951600283034,0.466643214540525,0.564820301104258,"Not_significant"
"ENSG00000177051.8","ENSG00000177051","FBXO46","protein_coding",-0.071397216631502,0.667046013743041,-0.196403113364291,0.121877925033554,-0.125005896732789,294.282654418765,-0.125005893213319,0.171748020408789,-0.727844739728494,0.466708633723303,0.5648523066576,"Not_significant"
"ENSG00000167447.15","ENSG00000167447","SMG8","protein_coding",0.188338235876192,0.0903004924448647,0.089959985999908,0.395614073064103,-0.098378249876284,225.359286447469,-0.0983782480711885,0.13519359182049,-0.727684254456492,0.466806891091309,0.564924047239687,"Not_significant"
"ENSG00000172943.23","ENSG00000172943","PHF8","protein_coding",0.183909307434584,0.0535638513627674,0.0959596839974558,0.320011070068209,-0.0879496234371282,539.378205740067,-0.0879496224361655,0.120925819890383,-0.727302262791272,0.467040812269528,0.565159940832498,"Not_significant"
"ENSG00000146426.21","ENSG00000146426","TIAM2","protein_coding",0.431028520279555,0.140453800888805,0.19973976870095,0.362612247177379,-0.231288751578605,37.5318084172808,-0.231288744512406,0.318138828411091,-0.727005709009342,0.467222458458307,0.565278634165296,"Not_significant"
"ENSG00000159885.16","ENSG00000159885","ZNF222","protein_coding",-0.642271338013121,0.0778533256950084,-0.342798335885257,0.235198457808672,0.299473002127864,21.6733544703804,0.299472951143435,0.411957496071979,0.726951090825908,0.467255917655677,0.565278634165296,"Not_significant"
"ENSG00000100422.16","ENSG00000100422","CERK","protein_coding",-0.638869952392057,4.61111272608639e-07,-0.512187209836194,0.000120752917169759,0.126682742555863,593.620647089144,0.126682734240913,0.1742507572343,0.727013966835012,0.467217399815071,0.565278634165296,"Not_significant"
"ENSG00000267508.8","ENSG00000267508","ZNF285","protein_coding",-0.637187893490255,0.214326881162798,0,1,0.637187893490255,7.88587354508921,1.12070534939312,1.54185029360404,0.7268574348898,0.467313294542663,0.56530085680403,"Not_significant"
"ENSG00000120896.16","ENSG00000120896","SORBS3","protein_coding",-0.0806764132261475,0.477338592799255,-0.175687763862836,0.0831869433822438,-0.0950113506366885,571.978692869043,-0.09501134966403,0.130743985040014,-0.726697672821825,0.467411179361921,0.565372073392284,"Not_significant"
"ENSG00000173409.16","ENSG00000173409","ARV1","protein_coding",-0.309054713250117,0.0299867504266313,-0.187565494011185,0.114333425905162,0.121489219238932,153.113049876925,0.121489215630052,0.167226370170751,0.726495561112774,0.46753502771824,0.565427490752961,"Not_significant"
"ENSG00000146574.18","ENSG00000146574","CCZ1B","protein_coding",-0.0597123298663938,0.777151616446969,-0.211456756756173,0.1583434182295,-0.151744426889779,96.9906571659905,-0.151744420816019,0.208864528999156,-0.726520781403875,0.467519572441852,0.565427490752961,"Not_significant"
"ENSG00000287331.2","ENSG00000287331","ENSG00000287331","lncRNA",1.16821205808,0.0027709189829701,2.07016447286258,0.105671684872712,0.90195241478258,11.893084969082,0.901950070818774,1.2423138577687,0.726024317589718,0.467823863092832,0.565635193053673,"Not_significant"
"ENSG00000140465.17","ENSG00000140465","CYP1A1","protein_coding",2.75973909198276,4.28970944754391e-12,3.17054735294858,2.29740263869697e-13,0.41080826096582,67.2953474227271,0.410808109155151,0.565776575902416,0.726096000881462,0.467779920474227,0.565635193053673,"Not_significant"
"ENSG00000125447.20","ENSG00000125447","GGA3","protein_coding",0.0929606978619242,0.432194103766448,0.190676485019303,0.061691037712367,0.0977157871573788,448.255454485025,0.0977157853698115,0.134584007497167,0.726057926101425,0.467803260433701,0.565635193053673,"Not_significant"
"ENSG00000184100.6","ENSG00000184100","BRD7P2","processed_pseudogene",0.0993016455022326,0.831091700577049,-0.233536431891868,0.504600687087508,-0.332838077394101,17.3902027829567,-0.332838008290856,0.458480916463054,-0.725958259851973,0.467864359211961,0.565636964519875,"Not_significant"
"ENSG00000151503.16","ENSG00000151503","NCAPD3","protein_coding",-0.118872940002787,0.296113036431629,-0.0237922418481711,0.826446708392322,0.0950806981546159,881.976503633498,0.0950806965122888,0.131009454365661,0.725754465375518,0.467989305873008,0.565740825885188,"Not_significant"
"ENSG00000177576.14","ENSG00000177576","C18orf32","protein_coding",-0.571067163056754,0.313754360311903,-0.991365430316316,0.00634931434885523,-0.420298267259562,13.2344399856813,-0.420298137457184,0.579282173056122,-0.725549925418583,0.468114728172217,0.565845244863773,"Not_significant"
"ENSG00000196535.22","ENSG00000196535","MYO18A","protein_coding",0.983212426982999,4.38169754897809e-29,1.07055959736866,1.0840741933537e-34,0.0873471703856609,1967.51467741881,0.0873471690882689,0.120399346126723,0.725478766274481,0.468158366766517,0.565850796595526,"Not_significant"
