generation	gene	annotations
50000	treA	1
50000	trg	1
50000	trmH	1
50000	trpC	1
50000	trpD	1
50000	trpR	1
50000	trxC	1
50000	tsx	1
50000	tufB	1
50000	tynA	1
50000	tyrB-aphA	1
50000	tyrP	1
50000	ubiB	1
50000	ubiD	1
50000	udk	1
50000	ugpA	1
50000	ugpC	1
50000	ugpE	1
50000	ugpQ	1
50000	uhpA	1
50000	uhpB	1
50000	uidR	1
50000	umuC	1
50000	umuD	1
50000	ung	1
50000	uppS	1
50000	uvrB	1
50000	uxaA	1
50000	uxaC	1
50000	wecF	1
50000	wza	1
50000	xerD	1
50000	xseA	1
50000	xseB	1
50000	xthA	1
50000	xylA	1
50000	xylB	1
50000	xylF	1
50000	xylH	1
50000	yaaH-yaaW	1
50000	yaaU	1
50000	yaaY	1
50000	yabF	1
50000	yabI	1
50000	yabN-setA	1
50000	yacA	1
50000	yacC	1
50000	yacL	1
50000	yadK	1
50000	yadN-folK	1
50000	yadS-yadT	1
50000	yaeF	1
50000	yaeL	1
50000	yaeT	1
50000	yafA	1
50000	yafE-mltD	1
50000	yafJ	1
50000	yafK	1
50000	yafL	1
50000	yafM	1
50000	yafQ	1
50000	yagP	1
50000	yagQ	1
50000	yagS	1
50000	yagT	1
50000	yagU	1
50000	yagV	1
50000	yahA	1
50000	yahB	1
50000	yahC	1
50000	yahD	1
50000	yahE	1
50000	yahF	1
50000	yahG	1
50000	yaiE-ykiA	1
50000	yaiL	1
50000	yajC	1
50000	yajD	1
50000	yajI	1
50000	ybaD	1
50000	ybaL	1
50000	ybaM-priC	1
50000	ybaP	1
50000	ybaQ	1
50000	ybaQ-copA	1
50000	ybbB	1
50000	ybbF	1
50000	ybbS	1
50000	ybdD	1
50000	ybdH	1
50000	ybeA	1
50000	ybeB	1
50000	ybeR	1
50000	ybeV	1
50000	ybgG	1
50000	ybgH-ybgI	1
50000	ybhB	1
50000	ybhC	1
50000	ybhI	1
50000	ybhJ	1
50000	ybhK	1
50000	ybhP-ybhQ	1
50000	ybhT	1
50000	ybiC-ybiJ	1
50000	ybiF	1
50000	ybiK	1
50000	ybiV	1
50000	ybiW	1
50000	ybjD	1
50000	ybjE	1
50000	ybjL-ybjM	1
50000	ybjT	1
50000	ybjX	1
50000	ycaC	1
50000	ycaD	1
50000	ycaJ	1
50000	ycaO	1
50000	ycaP	1
50000	ycbC	1
50000	ycbF-pyrD	1
50000	ycbJ	1
50000	yccA	1
50000	yccF	1
50000	yccK	1
50000	yccR	1
50000	yccS	1
50000	yccV	1
50000	yccW	1
50000	yccX	1
50000	ycdK	1
50000	ycdL	1
50000	ycdM	1
50000	yceA	1
50000	yceE	1
50000	yceH	1
50000	yceI	1
50000	yceJ	1
50000	yceK	1
50000	yceL	1
50000	yceO	1
50000	yceP	1
50000	ycfH-ptsG	1
50000	ycfN	1
50000	ycfX	1
50000	ycgB	1
50000	ycgE	1
50000	ycgF	1
50000	ycgG	1
50000	ycgI	1
50000	ycgJ	1
50000	ycgK	1
50000	ycgL	1
50000	ycgM	1
50000	ycgN	1
50000	ycgO	1
50000	ycgR	1
50000	ycgV-ychF	1
50000	ycgX	1
50000	ycgY	1
50000	ycgZ	1
50000	ychA	1
50000	ychF	1
50000	ychH	1
50000	ychK	1
50000	ychM	1
50000	ychQ	1
50000	yciC	1
50000	yciD	1
50000	yciN-topA	1
50000	yciQ	1
50000	yciT	1
50000	yciW	1
50000	ycjD	1
50000	ycjG	1
50000	ycjI	1
50000	ycjJ	1
50000	ycjJ-ycjK	1
50000	ycjV	1
50000	ycjY	1
50000	ycjZ	1
50000	ydaA	1
50000	ydaE	1
50000	ydaF	1
50000	ydaG	1
50000	ydbC	1
50000	ydbD	1
50000	ydbH	1
50000	ydbJ	1
50000	ydbL	1
50000	ydcA	1
50000	ydcI	1
50000	ydcI-ydcJ	1
50000	ydcL	1
50000	ydcM	1
50000	ydcO	1
50000	yddA	1
50000	yddG	1
50000	yddL	1
50000	yddM	1
50000	ydeI-ydeJ	1
50000	ydeM	1
50000	ydeN	1
50000	ydeZ	1
50000	ydfD	1
50000	ydfE	1
50000	ydfJ	1
50000	ydfQ-1	1
50000	ydhA-ydhH	1
50000	ydhP-ECB_01628	1
50000	ydhX	1
50000	ydiA	1
50000	ydiD	1
50000	ydiE	1
50000	ydiM	1
50000	ydiU	1
50000	ydiV	1
50000	ydiY	1
50000	ydiZ	1
50000	ydjH	1
50000	ydjI	1
50000	ydjJ	1
50000	ydjK	1
50000	ydjL	1
50000	ydjM	1
50000	ydjN	1
50000	ydjO	1
50000	ydjZ	1
50000	yeaA	1
50000	yeaB	1
50000	yeaC	1
50000	yeaD	1
50000	yeaE	1
50000	yeaH	1
50000	yeaI	1
50000	yeaU	1
50000	yeaW	1
50000	yeaX	1
50000	yeaY	1
50000	yeaZ	1
50000	yebA	1
50000	yebF	1
50000	yebG	1
50000	yebK	1
50000	yebU-yebV	1
50000	yecA	1
50000	yecA-leuZ	1
50000	yecH	1
50000	yecJ	1
50000	yecN	1
50000	yecO	1
50000	yecR	1
50000	yedV	1
50000	yedW	1
50000	yedX	1
50000	yedY	1
50000	yedZ	1
50000	yeeF-yeeY	1
50000	yeeI	1
50000	yeeJ	1
50000	yeeN-asnW	1
50000	yeeP-flu	1
50000	yeeS	1
50000	yeeT	1
50000	yeeU	1
50000	yegD	1
50000	yegH	1
50000	yegI	1
50000	yegK	1
50000	yegL	1
50000	yegM	1
50000	yegN	1
50000	yehM	1
50000	yehP	1
50000	yeiC	1
50000	yeiL	1
50000	yeiM	1
50000	yeiN	1
50000	yeiS	1
50000	yeiW	1
50000	yejG	1
50000	yejM	1
50000	yfaO	1
50000	yfaV	1
50000	yfaW	1
50000	yfaX	1
50000	yfaY	1
50000	yfbE	1
50000	yfbM	1
50000	yfcG	1
50000	yfcH	1
50000	yfcI	1
50000	yfcJ	1
50000	yfcS	1
50000	yfcV	1
50000	yfdF	1
50000	yfeY	1
50000	yfeZ	1
50000	yffB	1
50000	yffH	1
50000	yfgF	1
50000	yfgG	1
50000	yfgH	1
50000	yfgJ	1
50000	yfgK	1
50000	yfgL	1
50000	yfgM	1
50000	yfiA-pheL	1
50000	yfiC	1
50000	yfiD	1
50000	yfiE	1
50000	yfiF	1
50000	yfiK	1
50000	yfiM	1
50000	yfiP	1
50000	yfjF	1
50000	yfjG	1
50000	ygaE	1
50000	ygaU	1
50000	ygbL	1
50000	ygcW-yqcE	1
50000	ygdB	1
50000	ygdE	1
50000	ygdK	1
50000	ygdL	1
50000	ygdP	1
50000	ygeA	1
50000	ygfI	1
50000	ygfU	1
50000	ygfX	1
50000	ygfY	1
50000	yggA	1
50000	yggE	1
50000	yggH	1
50000	yggJ	1
50000	yggL	1
50000	yggM	1
50000	yggN	1
50000	yggR	1
50000	yggS	1
50000	yggT	1
50000	yggX	1
50000	yghW	1
50000	yghXY	1
50000	yghZ	1
50000	ygiP-ttdA	1
50000	ygjQ	1
50000	ygjR	1
50000	ygjT	1
50000	ygjU	1
50000	ygjV	1
50000	yhaB	1
50000	yhbC	1
50000	yhbG	1
50000	yhbH	1
50000	yhbN	1
50000	yhdA	1
50000	yhdE	1
50000	yhdH	1
50000	yhdH-accB	1
50000	yhdZ	1
50000	yheO-fkpA	1
50000	yhfU-yhfV	1
50000	yhfZ-trpS	1
50000	yhgA	1
50000	yhgG	1
50000	yhgH	1
50000	yhgI	1
50000	yhgN	1
50000	yhhA	1
50000	yhhF	1
50000	yhhL	1
50000	yhhM	1
50000	yhhT	1
50000	yhhW	1
50000	yhhY	1
50000	yhhZ	1
50000	yhiI	1
50000	yhiJ	1
50000	yhiKL	1
50000	yhiN	1
50000	yhiW	1
50000	yhjE	1
50000	yhjG	1
50000	yhjN	1
50000	yhjV	1
50000	yhjW	1
50000	yiaA	1
50000	yiaB	1
50000	yiaD	1
50000	yiaF	1
50000	yiaG	1
50000	yiaH	1
50000	yiaI	1
50000	yiaJ	1
50000	yiaK	1
50000	yiaL	1
50000	yiaM	1
50000	yiaN	1
50000	yiaO	1
50000	yibF	1
50000	yibL	1
50000	yicE	1
50000	yicH	1
50000	yicI	1
50000	yicJ	1
50000	yicM	1
50000	yicN	1
50000	yicO	1
50000	yidQ	1
50000	yidR	1
50000	yidS	1
50000	yidX	1
50000	yidY	1
50000	yidZ	1
50000	yieE	1
50000	yieF	1
50000	yieH	1
50000	yieI	1
50000	yieJ	1
50000	yieK	1
50000	yieN-kup	1
50000	yieP-rrsC	1
50000	yifB-ilvL	1
50000	yifL	1
50000	yigA	1
50000	yihD	1
50000	yihE	1
50000	yihF	1
50000	yihG	1
50000	yihL	1
50000	yihM	1
50000	yihV	1
50000	yihW	1
50000	yihX	1
50000	yiiU	1
50000	yiiX	1
50000	yijP	1
50000	yjaB	1
50000	yjaG	1
50000	yjaH	1
50000	yjbJ	1
50000	yjbL	1
50000	yjbN	1
50000	yjbO	1
50000	yjcB	1
50000	yjcF	1
50000	yjcH	1
50000	yjcQ	1
50000	yjcR	1
50000	yjcS	1
50000	yjdC	1
50000	yjeE	1
50000	yjeF	1
50000	yjeH-groES	1
50000	yjeM	1
50000	yjeP	1
50000	yjfC	1
50000	yjfL	1
50000	yjfM	1
50000	yjfN	1
50000	yjfO	1
50000	yjfP	1
50000	yjfQ	1
50000	yjfR	1
50000	yjgA	1
50000	yjgB	1
50000	yjgD-yjgM	1
50000	yjgH	1
50000	yjgW	1
50000	yjgZ	1
50000	yjhP	1
50000	yjhQ	1
50000	yjiZ	1
50000	yjjN	1
50000	yjjZ	1
50000	ykgA	1
50000	ykgB	1
50000	ykgC	1
50000	ykgD	1
50000	ykgD-ykgE	1
50000	ykgI	1
50000	ykgJ	1
50000	ykgK-ykgL	1
50000	ykgL	1
50000	ykgM	1
50000	ylbE	1
50000	ylbF	1
50000	ylbG	1
50000	yliG	1
50000	ymbA	1
50000	ymgA	1
50000	ymgB	1
50000	ymgC	1
50000	ymgE	1
50000	ymgF	1
50000	ymjA	1
50000	ynaI	1
50000	ynaJ	1
50000	ynbE	1
50000	yncB	1
50000	yncC	1
50000	yncD	1
50000	yneG	1
50000	yneH	1
50000	yneI	1
50000	yneL	1
50000	ynfA	1
50000	ynfB	1
50000	ynfC	1
50000	ynfD	1
50000	ynfE	1
50000	ynfG	1
50000	ynfH	1
50000	ynfI	1
50000	ynfJ	1
50000	ynfK	1
50000	ynfL	1
50000	yniA	1
50000	yniC	1
50000	ynjA	1
50000	ynjI-topB	1
50000	yoaB	1
50000	yoaC	1
50000	yoaF-yeaP	1
50000	yoaH	1
50000	yobF-yebO	1
50000	yodA	1
50000	yodB	1
50000	yoeD-yeeX	1
50000	yojL	1
50000	ypdE	1
50000	ypfG	1
50000	ypfH	1
50000	ypfI	1
50000	ypfJ	1
50000	yqaE	1
50000	yqfA	1
50000	yqfB	1
50000	yqgA	1
50000	yqgC	1
50000	yqgD	1
50000	yqgE	1
50000	yqgF	1
50000	yqiH	1
50000	yqiI	1
50000	yqiK-rfaE	1
50000	yrbK	1
50000	yrfA	1
50000	yrfB	1
50000	yrfC	1
50000	yrfD	1
50000	yrhA	1
50000	yrhB	1
50000	ytfF	1
50000	ytfK-ytfL	1
50000	yzcX	1
50000	zipA	1
50000	znuA	1
50000	znuB	1
50000	znuC	1
50000	zraP	1
50000	zraR	1
50000	zraS	1
50000	zur	1
