"gene_id","ensembl_gene_id","gene_symbol","gene_type","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000197063.13","ENSG00000197063","MAFG","protein_coding",812.801352833036,1.29673995379514,0.0970466200165857,13.3620310895271,1.00776321854436e-40,2.09233589729869e-39,"Upregulated"
"ENSG00000119326.17","ENSG00000119326","CTNNAL1","protein_coding",1197.01809841017,1.17770809839021,0.0881437010639175,13.3612281328667,1.0186940750756e-40,2.1120049407719e-39,"Upregulated"
"ENSG00000136854.28","ENSG00000136854","STXBP1","protein_coding",468.935164292458,1.15765425476848,0.086748897736369,13.3448871971446,1.2686246342869e-40,2.61513088541052e-39,"Upregulated"
"ENSG00000124253.13","ENSG00000124253","PCK1","protein_coding",2481.76496864851,4.24925526058483,0.318420698016609,13.3447834486036,1.27039203928306e-40,2.61513088541052e-39,"Upregulated"
"ENSG00000090339.11","ENSG00000090339","ICAM1","protein_coding",139.539773330186,3.94903476272433,0.296036266558847,13.3396992491098,1.36007120713994e-40,2.7957662317549e-39,"Upregulated"
"ENSG00000276900.1","ENSG00000276900","AMN1-AS1","lncRNA",64.214635687431,4.34510927590972,0.326050089850094,13.3265084450903,1.62318442486136e-40,3.33189641431882e-39,"Upregulated"
"ENSG00000105355.11","ENSG00000105355","PLIN3","protein_coding",851.060096287758,1.49313492233629,0.11217206705846,13.3111117722216,1.99490933957346e-40,4.08336527529641e-39,"Upregulated"
"ENSG00000204590.15","ENSG00000204590","GNL1","protein_coding",765.533888612572,1.45281541466443,0.109250566568353,13.2980126355269,2.37702717740152e-40,4.85865696119927e-39,"Upregulated"
"ENSG00000167617.5","ENSG00000167617","CDC42EP5","protein_coding",150.73072000001,1.782115580852,0.134022767606824,13.2971107273362,2.40586830593192e-40,4.91068218162892e-39,"Upregulated"
"ENSG00000204392.13","ENSG00000204392","LSM2","protein_coding",348.337938513422,1.23504372800906,0.0929190745977497,13.2916059846227,2.58959737619908e-40,5.26345654640631e-39,"Upregulated"
"ENSG00000134590.14","ENSG00000134590","RTL8C","protein_coding",208.518954788472,1.56439973992903,0.117705651801283,13.2907784459674,2.61839873791906e-40,5.3145426484486e-39,"Upregulated"
"ENSG00000160360.14","ENSG00000160360","GPSM1","protein_coding",161.319742790298,1.75202420182274,0.131889890143282,13.2839916685,2.86694392397321e-40,5.8027585679078e-39,"Upregulated"
"ENSG00000113504.23","ENSG00000113504","SLC12A7","protein_coding",1626.19405611963,1.16200115629596,0.0874851300762873,13.282270430217,2.93362310334412e-40,5.92943737986931e-39,"Upregulated"
"ENSG00000233588.1","ENSG00000233588","CYP51A1P2","processed_pseudogene",63.5146867723833,3.03156986808275,0.228390985424913,13.2735968647914,3.29383079383918e-40,6.63897021756848e-39,"Upregulated"
"ENSG00000185551.17","ENSG00000185551","NR2F2","protein_coding",566.875704175292,1.41718165571196,0.106882621314724,13.2592337115213,3.98951440817775e-40,8.00776216112353e-39,"Upregulated"
"ENSG00000112335.17","ENSG00000112335","SNX3","protein_coding",2172.18314150768,1.36893274200155,0.103293417602096,13.2528555427889,4.34356150869167e-40,8.7063476326362e-39,"Upregulated"
"ENSG00000151726.18","ENSG00000151726","ACSL1","protein_coding",1210.12537954483,1.12722664187076,0.0851354218251748,13.2403953337486,5.12781971834629e-40,1.0264138585397e-38,"Upregulated"
"ENSG00000023909.12","ENSG00000023909","GCLM","protein_coding",810.93301746537,1.99399004777362,0.150685996585395,13.2327495119535,5.67718920562239e-40,1.13013497208626e-38,"Upregulated"
"ENSG00000138757.17","ENSG00000138757","G3BP2","protein_coding",3149.69712981698,1.13579069262266,0.0858527624927027,13.2295183013966,5.9265978548545e-40,1.178165378773e-38,"Upregulated"
"ENSG00000135926.17","ENSG00000135926","TMBIM1","protein_coding",3145.66130066832,1.24658743575616,0.0942591269333606,13.2251112047481,6.28442193634156e-40,1.24758688632139e-38,"Upregulated"
"ENSG00000178764.10","ENSG00000178764","ZHX2","protein_coding",279.375655249665,1.28926016928196,0.0975743627630106,13.2131036552432,7.37208954845883e-40,1.45355539777232e-38,"Upregulated"
"ENSG00000224032.10","ENSG00000224032","EPB41L4A-AS1","lncRNA",703.266207149223,1.75700346677892,0.133056846766617,13.2049083491414,8.21996993306903e-40,1.61414368929589e-38,"Upregulated"
"ENSG00000125898.15","ENSG00000125898","FAM110A","protein_coding",195.813641107874,1.49370200761454,0.113159106968619,13.2000158681772,8.77165749256656e-40,1.72014696051792e-38,"Upregulated"
"ENSG00000119953.16","ENSG00000119953","SMNDC1","protein_coding",630.836870873632,1.89077562637912,0.143301951199182,13.1943466963059,9.45711766993875e-40,1.8495620684582e-38,"Upregulated"
"ENSG00000197903.11","ENSG00000197903","H2BC12","protein_coding",417.09830446225,2.19562589144488,0.166439701860571,13.1917196852719,9.79255879374988e-40,1.91258439405692e-38,"Upregulated"
"ENSG00000133226.21","ENSG00000133226","SRRM1","protein_coding",736.37398706223,1.15290281679967,0.0874315920229072,13.1863413455586,1.05166646307633e-39,2.05124500442829e-38,"Upregulated"
"ENSG00000119048.11","ENSG00000119048","UBE2B","protein_coding",817.231352752875,1.20707723442189,0.0917214345190684,13.1602524617182,1.48588546977081e-39,2.8788037737859e-38,"Upregulated"
"ENSG00000169692.16","ENSG00000169692","AGPAT2","protein_coding",1964.70699521305,1.37616362040584,0.104694820567572,13.144524370407,1.8295229128838e-39,3.53984593504834e-38,"Upregulated"
"ENSG00000143862.10","ENSG00000143862","ARL8A","protein_coding",656.69549876968,1.62198365414245,0.123530782788694,13.1301981378758,2.2107732288242e-39,4.24914133051994e-38,"Upregulated"
"ENSG00000101493.13","ENSG00000101493","ZNF516","protein_coding",277.059950133103,1.64180473171822,0.125072208891251,13.1268548486719,2.31055227983603e-39,4.43503624362698e-38,"Upregulated"
"ENSG00000179820.19","ENSG00000179820","MYADM","protein_coding",562.750986851638,2.03598046806549,0.155113270573624,13.1257658389656,2.34401034520455e-39,4.49330660353232e-38,"Upregulated"
"ENSG00000145780.10","ENSG00000145780","FEM1C","protein_coding",695.566072618105,1.77637343863355,0.135367494590139,13.1225996611077,2.44404708436262e-39,4.67888115542709e-38,"Upregulated"
"ENSG00000169155.12","ENSG00000169155","ZBTB43","protein_coding",362.3663363855,1.82585956768768,0.139151195841219,13.1214076648763,2.48279886667857e-39,4.74679698890578e-38,"Upregulated"
"ENSG00000198786.2","ENSG00000198786","MT-ND5","protein_coding",14133.840604805,1.75563504130912,0.133895049903858,13.1120235032567,2.8099964740382e-39,5.35821959233705e-38,"Upregulated"
"ENSG00000164713.11","ENSG00000164713","BRI3","protein_coding",1115.00653777273,1.71097429677313,0.13058501864138,13.1023781638528,3.19099947437834e-39,6.06080791385202e-38,"Upregulated"
"ENSG00000168234.16","ENSG00000168234","TTC39C","protein_coding",199.76538262091,1.42902610768771,0.109182293923772,13.0884418739673,3.83391993056225e-39,7.27240414053772e-38,"Upregulated"
"ENSG00000122705.20","ENSG00000122705","CLTA","protein_coding",1167.9334922776,1.11374475886773,0.0851703135537909,13.0766779221063,4.47577428230457e-39,8.47881318943239e-38,"Upregulated"
"ENSG00000100439.13","ENSG00000100439","ABHD4","protein_coding",342.832450330351,2.6469469490448,0.202477005736353,13.0728274028875,4.70824439517435e-39,8.8843590852691e-38,"Upregulated"
"ENSG00000168216.15","ENSG00000168216","LMBRD1","protein_coding",774.390315015771,1.24082868374501,0.0949263433017712,13.0714893314748,4.79180791775956e-39,9.03028352980125e-38,"Upregulated"
"ENSG00000032444.17","ENSG00000032444","PNPLA6","protein_coding",602.800474763241,1.14607433060054,0.0876789149940885,13.0712649749123,4.80596278576744e-39,9.045196453421e-38,"Upregulated"
"ENSG00000196961.15","ENSG00000196961","AP2A1","protein_coding",945.438771783994,1.36253552735854,0.10424338712943,13.070714266669,4.84088399898266e-39,9.09910387979983e-38,"Upregulated"
"ENSG00000137955.18","ENSG00000137955","RABGGTB","protein_coding",908.058366866313,1.86161452604258,0.142524670652984,13.0617002481991,5.44968822147031e-39,1.02037314865049e-37,"Upregulated"
"ENSG00000102978.15","ENSG00000102978","POLR2C","protein_coding",877.889066653525,1.0932330023203,0.0838741508192319,13.0342065063224,7.81760730892103e-39,1.45061158925587e-37,"Upregulated"
"ENSG00000167642.15","ENSG00000167642","SPINT2","protein_coding",6020.47288374301,1.22179783606561,0.0937373598957268,13.0342676327212,7.8113450068481e-39,1.45061158925587e-37,"Upregulated"
"ENSG00000221823.12","ENSG00000221823","PPP3R1","protein_coding",1340.6577650106,1.0814081029494,0.0829832561711624,13.0316421992272,8.08486230642337e-39,1.49446204776387e-37,"Upregulated"
"ENSG00000131370.18","ENSG00000131370","SH3BP5","protein_coding",208.341070088134,1.8559094386673,0.142571832286593,13.0173640115435,9.74781793522273e-39,1.79498573719502e-37,"Upregulated"
"ENSG00000176058.15","ENSG00000176058","TPRN","protein_coding",1119.99080717028,1.30969552677333,0.100781459887042,12.9954014184877,1.29924257424686e-38,2.38337004885892e-37,"Upregulated"
"ENSG00000141905.21","ENSG00000141905","NFIC","protein_coding",638.031598080441,1.23309244691987,0.0949259725245845,12.9900428104702,1.39349091489341e-38,2.55303038415112e-37,"Upregulated"
"ENSG00000142227.14","ENSG00000142227","EMP3","protein_coding",58.6588873409073,2.37491496500244,0.182879494484247,12.9862288371921,1.46468282775774e-38,2.6766940151154e-37,"Upregulated"
"ENSG00000188211.10","ENSG00000188211","NCR3LG1","protein_coding",598.773941186953,1.68568451052035,0.130074311145017,12.9593960227936,2.07877815501158e-38,3.78462977668692e-37,"Upregulated"
"ENSG00000130164.18","ENSG00000130164","LDLR","protein_coding",3624.93668073128,1.86254574065342,0.143780958645778,12.954050092558,2.22877889978356e-38,4.05263034073568e-37,"Upregulated"
"ENSG00000113552.18","ENSG00000113552","GNPDA1","protein_coding",976.609597687933,1.59267975586941,0.123047644931694,12.9436021043193,2.55369302865009e-38,4.62601492139963e-37,"Upregulated"
"ENSG00000056972.22","ENSG00000056972","TRAF3IP2","protein_coding",697.038597468157,1.90379418443377,0.14712416579829,12.9400508346393,2.67452473006092e-38,4.83885298227751e-37,"Upregulated"
"ENSG00000165997.7","ENSG00000165997","ARL5B","protein_coding",1105.27378058287,1.29794289944931,0.100370920644147,12.9314635266824,2.99071102354531e-38,5.39071942204212e-37,"Upregulated"
"ENSG00000065154.14","ENSG00000065154","OAT","protein_coding",676.508116572915,1.03486325215437,0.0800303977263352,12.9308772860669,3.01360412354194e-38,5.42523614389687e-37,"Upregulated"
"ENSG00000114784.5","ENSG00000114784","EIF1B","protein_coding",403.24174972457,1.61725602186574,0.12509593358308,12.9281262431418,3.12338284608904e-38,5.61588885924595e-37,"Upregulated"
