"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_baseMean","HT55_log2FC","HT55_pvalue","HT55_padj","HT55_status","SW948_baseMean","SW948_log2FC","SW948_pvalue","SW948_padj","SW948_status","shared_response","joint_padj"
"ENSG00000135083.19","ENSG00000135083","CCNJL","protein_coding",84.0358131104936,1.12716440110173,3.60422349614893e-08,2.74220153957962e-07,"Upregulated",84.0358131104936,-1.22719182833473,1.04137828626243e-09,3.00570685610739e-09,"Downregulated","Discordant_direction",2.74220153957962e-07
"ENSG00000102879.19","ENSG00000102879","CORO1A","protein_coding",85.4720324088151,-1.56705362003158,1.59084826030637e-12,2.46836969896787e-11,"Downregulated",85.4720324088151,-3.187203917599,1.16146775346534e-07,2.83796841733597e-07,"Downregulated","Shared_downregulated",2.83796841733597e-07
"ENSG00000134107.7","ENSG00000134107","BHLHE40","protein_coding",1378.11203014567,1.51560515081331,4.01400088845392e-08,3.01872863910089e-07,"Upregulated",1378.11203014567,3.42202953823359,3.93330933949031e-35,5.9812716629479e-34,"Upregulated","Shared_upregulated",3.01872863910089e-07
"ENSG00000172794.22","ENSG00000172794","RAB37","protein_coding",54.7359844773921,-1.01085322914779,4.18729376253414e-08,3.13927890360294e-07,"Downregulated",54.7359844773921,-2.69389349340659,1.7075822011929e-27,1.61003781780661e-26,"Downregulated","Shared_downregulated",3.13927890360294e-07
"ENSG00000178567.8","ENSG00000178567","EPM2AIP1","protein_coding",144.300130304706,-1.21172991438578,4.36519080458385e-08,3.26084253299119e-07,"Downregulated",144.300130304706,-1.18513713656325,9.8383547312677e-08,2.41738617778114e-07,"Downregulated","Shared_downregulated",3.26084253299119e-07
"ENSG00000257167.4","ENSG00000257167","TMPO-AS1","lncRNA",49.1230212811527,-1.08605488298863,4.72460280102429e-08,3.50404011220287e-07,"Downregulated",49.1230212811527,-2.72564815086198,3.29453857104086e-18,1.7418625673668e-17,"Downregulated","Shared_downregulated",3.50404011220287e-07
"ENSG00000198074.12","ENSG00000198074","AKR1B10","protein_coding",366.711721989848,3.10814917042348,4.86450963436592e-08,3.59859487601995e-07,"Upregulated",366.711721989848,4.46833724376116,3.09499251262805e-111,1.3591706513032e-108,"Upregulated","Shared_upregulated",3.59859487601995e-07
"ENSG00000131061.17","ENSG00000131061","ZNF341","protein_coding",112.410208538881,1.09837779325302,4.97366119391288e-08,3.67746418480538e-07,"Upregulated",112.410208538881,2.15622499191825,7.50948697922865e-27,6.7805286793135e-26,"Upregulated","Shared_upregulated",3.67746418480538e-07
"ENSG00000150782.15","ENSG00000150782","IL18","protein_coding",223.35904764788,1.13542990551397,5.27354802729992e-08,3.87740570825454e-07,"Upregulated",223.35904764788,1.65483719318657,2.2871159545513e-14,9.28948554186026e-14,"Upregulated","Shared_upregulated",3.87740570825454e-07
"ENSG00000116661.13","ENSG00000116661","FBXO2","protein_coding",126.817122177811,3.61489727112371,6.85571921024849e-16,1.70125141772125e-14,"Upregulated",126.817122177811,2.3046013711181,1.64775896428255e-07,3.967323959193e-07,"Upregulated","Shared_upregulated",3.967323959193e-07
